gift_certificate_id,order_id,price,quantity
7305,96,49448060,2
6912,415,42953182,14
923,762,81522455,4
2403,657,2546452,8
9875,391,32120707,1
6563,890,78287522,14
6926,224,31526140,14
9588,348,77294964,13
9748,533,18841338,6
844,52,39604100,6
3650,744,52865302,9
4895,994,36515926,7
4107,122,82900557,5
5819,140,79340228,12
3130,541,44882145,7
994,435,3324903,11
9897,941,25266788,10
4687,636,41858857,14
9945,935,66505012,13
3617,183,46388954,10
8585,884,58435005,12
5184,419,29156980,12
7399,348,7602072,8
6025,928,28605382,14
7108,783,61002008,8
7415,658,96217770,11
7030,892,35912311,10
4746,881,47858254,2
772,750,60888787,4
8501,196,22653314,8
6502,417,96709516,2
5604,875,33374587,1
6497,734,20146282,9
5731,916,95692185,3
9222,810,13411345,9
602,645,36074616,13
8696,946,46609380,12
3197,71,8039079,8
5572,40,89752769,5
6910,841,21379764,12
5590,293,99639902,11
6796,900,55681899,3
7934,409,29279187,1
620,601,51040835,1
567,109,25092211,9
4092,482,74631496,9
6541,687,2066355,8
187,633,50935170,2
5963,307,6659657,11
6490,621,17914069,14
3893,305,5868844,13
7782,41,45276990,14
5291,892,26753304,9
5907,599,41852114,2
5468,418,8591648,14
8800,24,14241100,3
8991,213,44370714,11
5343,743,35569356,7
9291,282,22500253,2
4229,835,80039880,9
2340,65,449049,2
3652,926,48981126,14
8878,989,22020222,4
5348,187,8887814,6
1627,898,1209873,8
5966,697,42196970,11
5371,831,65359615,5
3745,315,65447810,10
6173,472,75898036,12
188,17,79545293,14
7224,447,86774570,8
5232,125,90112639,11
1932,859,94150765,8
8230,235,1710760,8
6424,219,58876588,8
2730,181,62234755,9
3347,508,61397945,1
4272,273,34731736,3
1026,40,84358875,3
8294,876,26247714,6
9304,910,11558499,8
3729,130,88870803,6
4551,222,17327515,12
4278,262,69953467,8
8245,294,21041860,1
5104,838,31572721,13
5116,795,42236892,11
3908,867,70735545,11
9563,176,60312997,6
655,107,20063618,3
6198,231,60759029,3
1000,547,71829100,12
3400,302,32525678,8
6664,248,90231553,2
5949,196,393476,9
7072,106,99217104,9
5148,408,84361209,4
6587,337,47583964,11
937,6,39492078,4
2309,111,81999211,14
772,582,44339721,2
5421,173,9914486,10
2738,511,76744116,13
1029,623,49796907,8
2389,20,69018446,10
7037,467,18201024,1
8264,607,44155081,10
8528,623,86110045,7
3757,40,50030664,2
6619,903,4565505,5
3086,135,97800006,3
5697,606,61486908,7
5073,880,4053106,3
4205,128,26048308,9
3997,441,26213906,14
7306,438,85571644,10
6500,283,49418435,1
1229,373,85262883,5
9742,348,38365065,8
4886,35,43311616,4
9926,971,15386749,14
5824,650,6370375,4
7792,889,72589393,4
6415,112,61202497,13
2794,327,49754566,5
1118,552,34752624,2
278,705,23681955,2
7441,692,12203022,6
75,42,94188587,11
2841,883,6839381,14
2195,247,28396557,4
6465,631,69373277,13
7355,513,28938211,3
5369,147,10860876,7
6236,19,94465645,13
4133,990,50377298,2
7677,361,21391233,9
1693,852,58646363,6
2588,498,6699304,13
2678,115,48832193,6
116,374,33748950,4
4024,960,82832082,13
9331,501,13590003,4
9386,192,58671219,4
7425,197,46546998,5
4174,94,69387672,13
9266,893,90254630,1
797,243,17322951,8
5307,548,86552176,1
6532,273,68505120,12
5324,353,66664994,10
7166,322,45743137,1
9108,838,12299952,1
6489,203,97911293,13
6798,455,30445227,8
582,789,78121590,10
3277,627,73442680,6
3258,547,57558318,7
5115,658,75349032,1
4273,26,16635939,9
4359,835,12843441,4
1201,102,86035758,5
5690,947,35969281,3
9682,176,74888854,11
5719,976,34060401,2
5869,67,74173955,6
2626,653,55973007,14
4490,914,49029207,10
2882,699,7316292,4
6606,540,56993207,4
7663,406,82140515,6
1875,377,50153434,5
9095,11,49242224,7
6850,77,1832976,6
933,764,97882383,7
5423,870,87924056,10
4576,705,91056550,4
1029,526,8276727,1
4067,115,32367400,3
2456,364,17620678,13
1517,225,8087909,7
4224,40,96929116,3
6809,704,12980234,13
5610,103,68337975,13
5270,168,92023997,7
4663,233,23265523,6
9273,460,4399963,8
7527,837,12335597,11
5885,93,31523007,5
7890,440,23183329,6
7361,699,58819759,6
3960,187,47111421,5
4316,427,65374822,2
4436,694,41943391,13
9915,697,51146079,14
9956,399,45904433,12
5809,400,30730692,7
7878,365,10733836,2
9353,502,74592222,11
6443,834,98777995,11
9892,740,13849308,5
1839,45,28577794,13
6736,396,32645776,2
9289,270,42242164,5
2398,745,81770830,14
8796,4,51584845,1
3200,567,14305509,14
9482,652,27492956,3
7093,771,97282955,4
2608,134,65939208,8
1146,413,79422189,6
389,16,15761985,10
798,409,52773585,13
164,992,86083129,14
2245,73,546301,9
9019,345,94616254,1
1211,169,38260376,3
2970,167,7613359,2
856,282,88099706,7
2090,124,2734629,5
4096,478,86162331,8
1242,376,14117377,11
9101,986,3076438,3
1282,43,63401793,11
4668,772,27067532,13
6328,999,36862087,13
3329,422,81378089,11
1112,394,77697726,2
450,701,20711578,6
4827,407,89751754,11
278,665,24775606,5
1364,887,97797681,1
6478,111,99994442,7
8534,158,67175011,6
1089,949,20629198,10
5618,407,60597545,8
2099,930,14355664,6
8356,210,28751854,1
8749,525,84218896,14
7519,59,77623472,7
4436,771,8680377,1
3942,341,24702790,13
292,797,31554977,8
2007,195,18368450,9
595,731,10024772,3
7441,551,20724197,7
8232,940,56152686,5
3152,704,65795165,1
1728,761,25898411,12
3198,605,12186290,13
6833,256,39809274,1
8940,754,85910610,10
3415,221,90787814,1
9582,570,70115785,13
5637,648,17720545,7
7789,918,57231606,5
1393,265,36099074,7
9359,393,30135426,7
6098,231,52274758,7
1527,169,54411625,1
811,881,98673628,2
7965,638,9209078,9
599,366,22717415,10
4283,668,9045767,11
6837,74,89907919,9
3928,420,74414214,14
9196,454,41037797,11
475,213,74026296,6
1046,108,37297482,13
9320,478,52824439,8
1731,758,37975768,8
1657,630,2559533,14
1404,758,80435216,2
2698,915,67667166,10
1373,39,17449518,5
2274,365,55515269,12
6258,832,56664440,5
2949,193,83244384,3
5451,398,45575467,9
398,175,78304562,5
4284,468,58702044,5
4087,661,12502371,3
4311,711,76017197,13
3037,186,27420321,12
2033,533,94401727,5
636,705,64714997,14
9258,599,53421849,13
4595,43,62187751,14
2550,885,91422174,11
7776,266,43804984,14
7073,378,88950921,9
4328,938,90192850,6
1234,647,43111535,8
2303,450,22594746,11
8212,639,36339777,12
1268,253,72975832,6
896,797,63899983,6
2715,515,3077383,14
950,979,62595710,10
8155,64,51462185,14
6968,175,74895267,12
6112,116,73273086,12
6590,191,93776686,2
9025,628,83812484,7
6476,501,49396296,9
2995,483,8796633,9
6165,494,41182489,4
8238,540,90784757,11
1250,376,11311300,14
5038,917,77759679,14
645,833,75958785,2
5774,892,3473267,7
1411,172,3854061,5
5697,879,68792626,3
869,141,19562578,2
7033,482,98144530,2
2831,181,1308174,8
5150,886,95078443,11
7231,520,57121420,7
7237,8,3065407,11
4591,945,11010523,10
5012,593,18782749,4
6881,899,86509991,6
7219,660,27106571,9
8523,640,79754333,6
8796,508,95185580,4
2206,309,59163671,1
3078,223,48986738,2
1102,472,65827883,11
3715,329,61802921,10
9924,767,83841629,9
211,588,808984,1
2485,988,61338001,2
2099,633,84420297,14
9931,855,43183540,3
15,138,93823159,7
4097,785,25275331,4
20,513,21133415,8
223,108,40482676,2
6698,337,23375339,9
3004,529,80160565,5
6089,407,86959523,7
6276,707,76517952,8
8971,425,68850807,12
8288,373,20574774,4
3351,758,6094904,11
7770,91,6109690,2
2286,731,28109498,10
6215,799,89234091,7
3361,619,85700744,1
9160,776,62258340,5
7475,695,62610399,9
4191,550,28369982,5
1307,998,29767189,8
4678,66,54232908,8
3454,767,24816640,13
4263,109,89471878,2
5329,216,51860648,3
5155,203,31937332,8
1354,766,98820534,2
4640,464,68317243,10
4480,983,52602879,9
5014,350,492098,4
766,338,65780803,3
5278,726,86825512,9
8004,528,6406597,3
316,74,78170237,13
6789,738,40714807,10
777,460,5478080,13
842,570,44798092,7
5824,272,59669614,3
2109,249,13347940,3
5447,171,3128023,6
8981,349,28156576,14
4000,480,64695532,6
2022,598,94424407,11
9427,304,19263704,9
2835,776,6455675,14
2787,426,5665845,8
9313,881,99240394,11
9402,604,38338797,8
7073,998,80325979,11
1788,119,48127281,9
9227,74,24029919,14
3273,834,24037832,13
558,517,89384313,11
1061,74,13001925,7
2925,752,468640,8
4875,863,43403540,9
2145,436,5554389,14
5003,464,43732897,3
2953,460,3539485,3
1855,73,20157481,2
6406,85,72746957,6
7105,615,40220216,9
8684,331,43607138,6
1141,962,11679541,1
6397,642,77003326,13
7783,296,40709261,9
800,729,47299627,10
378,925,28682353,4
5511,907,87844358,6
1363,12,88719195,9
338,421,7580818,3
281,12,5056388,5
3435,976,56525312,8
3021,310,31912796,5
6779,136,34287739,14
1422,756,59638732,14
442,216,87497259,3
838,714,92264819,9
7553,171,85759007,5
2204,238,56354562,1
6786,140,30233518,1
3598,744,91825408,4
5881,534,72448108,1
6683,905,45719862,4
8250,133,12522967,12
1363,843,24922860,9
538,936,78760212,2
4527,962,12415177,7
5723,274,30277119,1
4541,535,58354490,5
2975,634,61875021,8
9898,922,96026610,12
7135,580,53190436,2
1126,751,93253588,12
8907,673,753161,6
9562,787,78824749,9
4098,284,42809790,6
6030,455,82331237,5
5489,825,51482842,8
2250,699,63924765,2
9764,938,41792639,13
4303,37,32767130,12
3416,468,11141752,11
5275,161,34398095,8
8458,992,13999386,10
4941,566,24650988,4
7569,242,53898527,5
2364,430,60996405,3
340,876,44666355,1
3689,915,19559793,6
9566,607,5262799,2
3436,43,76240860,6
4810,5,65634350,4
5594,933,63745128,6
6915,160,11550506,3
4973,41,58469083,13
8579,920,74687762,10
7138,326,14170918,14
7972,766,74898401,13
5135,112,91484618,11
4796,151,80653568,4
7740,378,63191978,2
2385,37,32666361,3
8003,8,87626510,13
224,142,27728808,6
2956,111,67468956,3
8625,726,43485454,12
1847,750,89690680,9
2447,401,70879812,5
2336,353,13717338,7
2882,646,41306955,10
9991,932,12968039,12
8901,832,86481181,6
8340,491,41884918,6
4758,651,36972491,1
9430,839,91564230,7
1394,746,96482636,6
2985,529,68288927,10
43,797,13537823,10
6977,997,15612519,14
5967,645,90280108,5
8855,525,74617668,11
9822,340,87092726,9
9827,90,53702713,7
7309,924,53807930,4
9674,730,49154911,6
1496,195,36776040,1
3560,770,67095774,7
4952,440,45101858,5
9361,563,60266026,9
3,212,41705095,14
6586,101,68707622,13
2603,686,91810346,11
4591,903,96280122,13
1533,542,20255547,10
1572,709,39737733,3
6691,392,8711535,8
6385,239,51307645,3
3222,923,25239479,11
3134,533,70209838,1
5079,453,77655927,10
8517,898,1947979,9
4767,585,14484796,6
3609,912,45738375,5
8141,205,28925237,4
135,144,27629421,1
1731,750,45064112,8
6511,207,55287765,9
8400,154,18263256,10
9328,727,36067496,11
3728,495,6657025,1
941,119,80652905,6
4662,961,94177916,2
2439,436,3553339,6
1767,755,49668807,2
4475,484,94064979,4
319,525,55398493,3
7295,753,35804928,2
8440,518,89343535,8
773,223,92732637,1
9441,41,6938147,10
2651,444,37620610,6
1180,818,52743701,3
2309,260,32359014,13
5547,796,2180540,8
5651,599,68061738,10
6035,855,26472404,11
5424,517,28684618,14
8278,443,15693895,6
4145,251,470201,9
1485,150,8937487,13
2258,181,85561870,9
1947,5,96333667,4
2008,358,48894489,5
3599,357,8608733,6
1795,650,86180045,9
5317,573,34974637,12
1027,916,47439027,5
7920,434,42079810,6
5098,769,48712609,6
9996,680,53108077,8
5541,7,75331770,7
9537,812,4699842,1
1650,595,40828210,7
2880,489,37925512,10
8306,68,48170096,4
5301,660,48842206,11
9372,74,83520360,9
8693,663,41023488,7
1195,324,4644942,8
8200,880,83453090,5
8696,416,13864054,3
258,922,12730425,1
3904,834,59236500,14
1987,253,775706,13
5179,986,53264388,13
9767,457,18877205,8
1846,909,37859696,14
4424,854,83246770,14
2329,191,40827226,2
5210,291,74091576,1
9463,814,19983666,1
707,478,30044745,13
3162,152,739291,12
3473,954,31395547,6
2276,637,1261626,2
5442,164,57859372,8
22,641,69942226,1
8448,894,37337945,4
2457,518,93371653,3
2569,154,43128809,10
6087,512,64790598,5
8465,999,60355547,4
8770,995,88629325,13
2786,624,47024910,11
2357,663,3249681,7
7785,293,2143111,6
7786,780,58771660,12
208,152,15601767,2
2054,306,50787193,1
5153,288,68996165,1
381,421,13062852,12
77,489,94815560,9
480,151,92686254,9
1216,3,92807710,5
4909,226,51169854,1
4114,774,25762590,11
8393,813,67898868,14
1165,438,26778679,14
9733,30,39109537,6
1622,172,41459167,5
8325,966,78107307,13
2246,562,95182899,3
3779,192,54100122,5
7765,624,59177270,4
1635,405,1019238,3
8100,975,50495207,9
8828,979,62018513,2
6111,571,15379585,5
8111,222,23338338,7
9934,388,50101341,4
8610,476,59469293,13
8973,978,17084834,5
4376,128,19408108,11
1618,220,47962286,12
4614,172,98733138,4
9422,859,59212444,12
382,222,47857040,8
3907,147,27004215,11
9040,733,33374618,5
3809,580,71222081,13
8086,271,65461658,7
3765,397,15724260,9
7424,377,98363449,12
4002,256,33461318,1
8836,787,88639219,10
4996,616,95860023,5
8575,418,85309965,6
8860,146,47607827,13
4593,83,43650245,10
2050,109,43084310,9
648,887,81205759,1
1632,448,37579862,10
3987,332,45057923,9
6940,37,40512146,3
3123,364,62591882,14
5436,729,70520368,9
9003,103,36270457,5
8194,663,79643776,11
3565,245,61053801,9
8043,944,12772490,6
424,205,2970580,8
6948,882,18689986,6
6775,244,35909622,12
4827,473,9787841,5
1821,215,11389472,1
854,59,82873241,11
5359,675,23699098,7
4264,793,38796550,6
2361,217,91602063,5
6991,152,90224212,1
9158,940,63997189,9
3042,955,29228839,13
1471,275,43016837,9
8304,68,32411710,14
3763,294,1786886,1
6456,738,99602425,13
8562,991,60517794,4
5565,759,63683123,1
3128,97,14464127,3
4183,254,43133286,9
3833,353,30203947,3
3627,798,53749438,3
8923,932,96235961,6
1336,883,37221016,3
9443,755,71887802,5
3501,26,32756615,6
6377,400,27652396,11
9226,179,56571088,2
8629,437,63596489,5
4358,844,52198056,1
4537,436,37397978,9
7969,232,89705463,7
7239,966,20073733,10
5347,119,23062711,6
254,914,51402740,14
5222,803,24610266,10
3663,839,54199187,10
2471,80,74223855,2
2333,661,85932432,13
6520,703,59086933,6
5025,846,1045467,14
9783,902,58796153,11
2066,279,26722799,8
3302,559,53544721,10
1904,661,25821046,14
6899,201,18273150,10
2244,101,42970482,13
2590,317,70527010,5
3234,109,46069138,10
7927,290,73490182,7
2518,797,48980751,14
8123,221,76983013,10
1259,209,72329104,14
4449,634,71586497,5
6640,366,73160044,13
4730,714,48553062,13
5734,944,19812303,4
982,860,85781784,13
9258,794,70548398,13
7108,215,83194487,1
3309,755,74759176,1
5937,714,87743741,10
3924,159,1136978,6
5585,857,99060714,8
3119,600,39494494,13
227,548,57637875,4
3510,823,6543857,10
9281,823,59093775,7
5342,728,54680360,11
9669,435,29584280,13
675,508,82965470,14
8486,431,34173260,1
8040,169,58060166,2
8194,964,98106278,11
1789,482,69921758,11
6485,227,76156956,8
5679,562,89234145,12
3105,273,57025181,13
3044,535,79996557,8
7181,637,41709824,13
4813,996,84623677,11
2428,480,63021970,8
7468,764,53895971,7
7361,525,21085982,12
7468,261,37128501,5
5389,511,75814956,8
5980,704,80622012,4
1646,467,6486225,8
648,779,28932771,10
3810,2,32624121,2
9315,323,8370541,8
7338,86,14048867,11
3247,959,76740456,7
2659,131,38079196,14
2387,315,16184624,8
6741,346,40516890,4
6989,997,42042215,14
2359,559,45934472,11
9344,284,35546652,4
4275,212,79732154,8
5635,27,95923381,3
6994,607,27582308,14
3987,319,41301533,1
8398,787,41353981,9
9174,803,84775720,11
6647,184,54336112,11
5003,23,52309206,14
7746,165,54270966,1
5177,649,97521809,10
3871,201,58058886,2
7214,486,55790277,13
1462,394,90528442,3
8701,770,29882426,9
3637,61,84822380,6
4836,194,70453525,10
843,294,15991414,4
7764,386,54817468,3
8122,766,19810078,11
2231,756,1513145,3
6260,627,61938875,2
1170,376,11210020,1
8656,919,66349345,7
8007,595,16345279,3
4958,903,730149,6
3259,324,14024887,11
8452,714,33464136,2
5722,582,40068710,9
456,669,75366355,12
5743,598,56016913,10
1815,156,36853134,13
7223,92,39021406,4
6030,5,22139462,5
7489,587,85292596,5
4864,859,26161650,6
416,9,43220092,4
5182,56,41139042,2
8419,307,61904663,13
3433,299,24632997,3
9551,283,3803018,11
3242,118,50067121,8
3603,81,85863067,7
8164,451,37056471,11
3361,158,66655862,3
7233,85,33927537,10
6798,259,37479317,5
3857,323,97640378,7
3410,682,34711699,3
8210,508,7847119,13
5078,864,92374989,7
1974,953,31488980,6
9359,903,56208618,3
6326,74,44706964,13
9434,372,7429737,1
7431,204,18177086,1
1047,409,11735948,2
1043,167,89424569,12
791,743,66531487,13
1608,902,46900337,11
9439,984,36061219,7
7612,790,81703109,4
2355,476,26023227,7
4332,14,18045141,5
6830,886,33260269,12
8357,181,28626752,11
96,733,10664165,13
4079,588,70988555,1
9026,348,12128380,11
8435,700,27580463,5
5919,849,89845831,9
9066,445,39527557,1
5625,362,17560655,4
5694,680,89100297,11
6980,591,47237747,1
6840,927,85977208,10
7666,219,54664709,2
8919,422,46007604,14
6109,19,19647532,14
2825,658,86238411,8
3383,41,32717665,1
4129,436,47194997,4
4566,358,6088873,4
2275,248,62988309,10
9898,252,86121878,10
8982,310,17396517,2
9016,193,66305383,8
4841,905,48050482,1
7292,907,68930465,10
6002,813,23409164,5
7469,325,62907744,8
3607,208,75562870,6
3888,532,99618478,1
7972,175,66635465,1
8668,187,14461134,4
7728,921,73793622,8
8777,22,52276137,5
5589,986,6440919,3
174,530,94093487,9
6805,640,78026491,10
4369,300,16199213,14
9087,450,24227806,8
2414,660,77648669,6
6689,14,55787880,12
5866,78,65588931,5
6853,436,80386810,6
4675,820,1363328,4
2337,93,34813779,4
4060,451,78352634,7
7592,785,64288297,6
7791,968,7832520,13
2101,650,50741679,1
9726,116,98705646,9
9844,441,815134,1
4964,760,48474581,2
4359,975,32099649,3
3125,550,796956,4
2302,86,6653455,12
4346,228,56023583,11
3576,905,19208053,12
3124,10,29409618,2
1056,745,24205776,14
4430,782,97610277,14
3010,554,99243941,12
6471,929,58578415,10
6425,290,77351872,13
487,186,16854797,11
8807,291,64338651,9
5677,668,77648609,6
6814,203,4313754,8
3080,43,77486999,7
1093,68,49998561,13
2352,756,7008965,6
3198,532,17451476,1
2364,407,6972160,13
5765,485,8431157,3
1392,385,43165778,9
7775,566,12209202,7
8864,19,35216253,9
5147,326,77804300,14
6861,288,52165547,2
2209,216,27101293,1
4932,753,18948678,4
1329,124,99096745,12
9586,623,30843508,11
6355,866,10310293,10
6346,625,54154848,5
1798,575,50810923,13
6288,89,23335419,5
9635,960,93119078,13
1143,396,14001492,1
3771,847,31168605,11
274,529,64092024,13
175,55,34603568,12
1849,853,48941045,9
6738,969,85593931,13
2456,279,64587856,1
8903,702,85912917,14
6916,385,60970842,4
7267,80,29158549,12
3139,778,27412142,10
9340,616,89304103,9
7421,414,10366767,2
4709,336,24994171,3
5400,222,77828707,2
2016,267,87249980,5
6703,642,20023073,9
4444,107,9263111,2
5614,702,28144623,13
6954,206,98421867,9
3859,72,30252663,7
5988,748,52745514,5
1347,465,69962150,8
3010,194,58558485,1
9062,949,98003529,5
4160,260,13032906,9
3214,998,54912106,11
545,355,44932841,5
2376,149,71214325,2
9644,396,72614577,13
1152,844,49811533,14
4068,588,80460415,6
1167,235,98883998,11
2256,693,21332083,2
9408,667,15497006,9
1995,759,30131328,11
157,365,26744700,3
4814,455,8236503,8
2231,59,17633464,9
7621,151,22888458,11
1935,182,65196191,12
3660,703,10884293,8
9356,586,18952747,5
2412,126,72230246,5
5432,718,96374571,1
3202,652,88656098,10
1523,479,52315411,3
5164,642,36361161,12
4379,421,40722197,1
1069,481,41385138,5
2564,722,21636556,13
2657,784,26885827,2
3360,820,2836963,1
1872,188,41350709,8
2947,990,66761125,13
1800,941,2835337,5
2228,400,85972815,12
7182,704,24944061,1
3044,651,78519921,9
4362,991,39579790,6
2099,426,83128201,10
6134,320,60272929,4
78,866,72362562,2
8138,527,13255922,5
6943,922,67212034,13
9249,449,37937812,9
5706,966,73944347,8
4021,816,10466134,5
5947,300,67732726,11
1103,332,68043173,13
7968,609,81218974,12
9804,133,24783807,11
5187,470,90321620,8
3195,530,44256184,11
462,200,12580241,10
5803,67,84854679,3
7616,421,52167683,8
8492,378,20451535,6
2421,769,6919083,5
6367,527,65151670,7
7188,961,1730954,14
9127,591,98350618,1
8575,916,70824722,13
2062,34,32273535,11
7605,620,9021697,8
6114,734,92850803,2
2659,541,27163974,8
4605,127,12428330,8
5478,688,92790918,9
495,916,27902370,3
4371,457,65626380,14
6699,294,15620070,3
4463,339,55534678,1
4373,92,82612996,14
332,876,66583541,6
3193,433,60442364,11
7920,190,36312265,8
1058,704,68067015,12
3414,919,12269397,3
778,995,47062914,14
3847,64,10410784,2
5713,108,8141621,7
8621,943,58552753,3
2510,907,85142636,1
8523,925,14091918,7
9304,638,10262092,11
6584,711,67492947,8
9690,671,90698512,1
4062,693,98724028,4
3290,483,15951265,10
1082,907,65572980,3
1186,508,59269744,7
681,119,30239171,3
8546,990,4186940,11
9606,362,46306931,13
4330,564,48709695,3
362,548,76650516,8
9198,595,67508022,6
7659,457,37218577,1
9825,940,62372794,3
1190,241,44972719,12
3691,754,18296640,6
6516,241,29543603,14
199,300,25103331,8
4199,465,12650242,8
7415,36,51437880,7
4436,933,38646136,6
6181,19,76374603,1
7381,313,74073515,3
1139,637,82164135,4
3650,351,90582129,10
3000,708,34945172,7
2058,827,60352667,8
8134,54,40889242,2
7263,977,40679740,7
3682,785,79774930,9
4772,275,22900715,10
5591,59,43061338,11
6434,845,20563985,6
1294,835,17276268,11
5836,920,19197143,12
4149,246,20717778,10
9037,657,46608272,2
2300,386,91337876,9
5529,273,20182482,1
4790,642,90698905,3
3971,820,87417347,14
8474,19,95433219,13
8042,671,85239922,7
5932,8,21831819,4
677,544,80342706,13
5926,294,55325041,4
9315,626,83796330,12
6336,148,25665946,14
134,45,39338760,9
3720,239,83750937,13
7027,575,33259777,8
5332,466,98657346,8
543,970,95753736,14
8388,5,55457456,2
2671,616,3691137,4
1801,98,25731885,10
4145,911,43438562,8
6139,624,85896273,12
7065,917,19941612,1
9611,994,72451209,7
6393,293,80252098,10
1901,322,10254953,1
4902,290,32746711,11
2018,616,70567891,9
3179,676,14422108,9
313,438,93166979,7
1119,129,22843447,13
8055,537,14216711,4
8919,571,58234803,13
2950,595,46657738,2
8085,426,5815007,5
2963,104,62716986,2
2120,594,69951630,4
8502,103,43476855,3
3607,372,55083449,1
933,182,20300417,14
1479,55,86367708,9
336,818,31013114,11
2094,52,81371546,9
3800,608,13423532,1
5014,138,70913797,3
8376,857,42230871,12
1362,381,52699220,13
438,405,99952013,9
2229,105,17593733,4
2397,996,5709226,6
2842,976,7584169,12
2886,829,82106955,11
2378,542,56004157,14
4723,991,11538892,5
6326,75,49468676,10
2910,387,67951554,12
519,187,38243048,4
4319,892,76881595,8
808,315,92706787,13
7811,623,50100852,5
5602,774,68525178,8
8450,44,15480214,4
9897,885,60884807,3
5016,405,10302702,13
2967,272,74697586,2
4470,546,32099169,5
7735,55,87475907,3
648,254,50982713,1
5731,188,9210928,8
7018,178,95920251,1
319,152,28523772,8
2840,603,346487,10
2121,31,56470692,8
8764,399,85969494,1
4531,340,72793671,12
1693,997,16637751,11
3752,600,59255598,5
3127,586,19516276,2
3124,739,7011653,5
2609,774,6097111,3
515,199,94505846,1
6892,1,13266583,3
3283,78,6375814,6
4501,169,83856643,1
9849,549,17173701,10
107,690,36321642,9
8348,446,19716780,2
3290,564,75315636,10
2794,558,73865406,14
526,132,4649567,6
4671,419,98538418,4
5224,833,66851261,3
9005,36,31073477,10
6023,377,15967512,6
8356,319,19980544,4
8031,995,84507491,11
3249,385,8221817,13
4304,868,98160079,12
5030,797,21719883,9
7044,129,10355745,1
7775,54,23678006,5
2533,42,7667433,13
3980,377,13480840,11
9318,803,57176188,7
5735,221,90973313,2
7514,776,71287487,1
544,458,20840505,12
1596,568,65725950,10
2156,199,46565074,11
7585,552,51099902,4
3081,180,49456293,1
7333,248,92137053,10
2251,745,1862829,7
2189,965,24988505,1
3410,205,23868951,12
8333,271,74310217,12
7197,428,51792403,11
3377,822,71318045,1
7101,626,82960812,9
2815,659,29911051,12
5361,509,58040260,6
5489,174,48820629,4
9486,464,40825463,8
3134,715,44979827,1
4365,664,33372208,5
7302,188,36204690,6
323,997,77319040,9
1363,678,72010820,10
9052,433,25969549,5
6908,329,28141991,8
9395,268,78470967,13
4143,159,70803356,14
1768,792,13529956,9
3257,993,7600397,5
1467,178,38175959,8
4008,896,11337556,4
7440,726,64896017,13
4555,126,34610712,2
3828,788,36601528,7
4033,489,98832384,13
2892,778,41547537,5
5428,103,35585295,13
3565,911,17798220,8
9472,729,14499983,1
1549,514,12954816,10
5100,827,53940955,1
4466,28,23447441,8
6275,614,94478693,10
1895,508,26254355,9
4805,770,72776319,9
3709,737,52440277,8
9471,833,16014820,10
6429,323,30704866,13
3590,301,36328786,7
2389,364,89693561,8
8684,818,28416429,11
9668,520,32345897,7
4671,522,56313669,6
7864,488,31672918,11
3028,995,10445952,9
8677,581,89479681,5
3070,56,29920656,13
1452,800,38362249,2
8728,213,77274683,8
4531,782,57708422,6
5097,721,18593880,2
7592,922,10276064,13
9840,590,15929660,4
2594,284,64722560,5
9233,979,43539837,13
2206,435,29368135,10
1389,447,51218986,9
7156,764,31965406,8
4184,677,10377571,3
3955,774,54584939,6
9528,429,90471162,8
6412,141,85724262,9
5656,486,62943961,7
3466,666,20673742,2
4276,519,98156018,5
4098,529,15487748,4
2709,638,82493471,9
1797,501,89154660,3
4332,51,95830386,12
5300,739,2543813,14
5893,922,796187,4
1346,845,17417253,11
4704,29,71878358,13
7928,233,97525442,6
2738,684,28375396,1
3153,275,40972457,1
5942,481,4086809,5
7076,415,54496828,10
4939,982,72349621,7
5212,925,8549254,6
4644,73,11190857,3
7820,16,35616455,3
751,535,51816508,12
4553,23,68329704,5
5130,943,63571623,10
8047,878,4492274,1
4838,31,38230085,12
5096,488,90244451,5
5992,858,53830584,4
1631,259,28274859,9
1244,840,22113128,3
8966,699,23327864,7
2997,409,97396364,9
2893,431,62055940,9
275,57,66706067,11
6331,546,69051751,9
6322,170,24615696,9
4845,440,15124591,4
6604,57,52973963,14
6568,872,15896548,11
7969,911,51021547,2
5143,325,5958549,3
2379,951,21542426,2
5918,531,94572397,9
1503,634,54079692,11
4535,636,98662843,13
2580,720,91762874,4
9017,656,92961560,3
8973,882,95489459,11
361,590,7258437,5
1098,79,35891921,8
2250,45,66244665,2
1112,951,81372350,1
3312,432,33072496,3
9245,651,84244778,12
4068,827,26606014,9
223,60,20937721,10
5760,224,54191730,8
5617,233,61753185,6
2776,454,63429879,3
573,788,12116163,14
8428,907,82439607,7
5521,794,79729722,6
7476,278,90103569,4
8123,777,51031668,3
8351,953,55348102,13
4098,254,46085350,2
8141,955,88295004,7
167,629,73723249,9
7061,316,73844685,2
2355,743,15677582,11
4266,157,81244869,4
3320,335,56272309,7
9437,469,37830451,2
2347,234,54015415,9
4462,726,65152784,9
9114,327,36847799,2
5408,283,57642441,7
392,395,92959819,2
7967,772,46078636,4
4412,178,76617869,7
3929,383,52680388,8
2507,633,38399700,7
7759,150,66896604,8
922,560,87015110,2
7883,694,74281511,1
7586,67,46077399,8
5396,287,30700471,7
7730,287,14811599,4
9600,173,20354986,8
7999,821,86795820,13
8984,105,72030939,13
7261,420,99926286,4
9017,361,46472861,11
